Date,Open,High,Low,Close,Volume,Month,Day,Year,Daily_Return,7-day-MA,25-day-MA,Volatility_Index
2015-06-20,244.52999877929688,245.8280029296875,240.6269989013672,245.21200561523438,20608100,6,20,2015,0.0024774649872096877,244.19571576799666,233.41999938964844,0.016020829635132097
2015-06-21,245.10000610351562,245.2239990234375,241.8820037841797,243.94400024414062,10600900,6,21,2015,-0.005171057460715778,245.68157305036272,233.68643920898438,0.015617838557427464
2015-06-22,243.968994140625,247.91700744628906,243.7790069580078,246.99000549316406,17692500,6,22,2015,0.01248649380995226,247.13400268554688,234.06971923828124,0.01571014598738815
2015-06-23,246.927001953125,247.3040008544922,243.13299560546875,244.29600524902344,15108700,6,23,2015,-0.010907324929045337,246.1912885393415,234.3577197265625,0.015796160134772926
2015-06-24,244.28199768066406,244.34100341796875,240.51499938964844,240.51499938964844,17344900,6,24,2015,-0.01547714976149872,244.9385746547154,234.64451965332032,0.015779356043305718
2015-06-25,240.36500549316406,243.33200073242188,240.36500549316406,242.7989959716797,16133100,6,25,2015,0.009496275025787648,244.05171639578683,235.14887939453126,0.015862114553542486
2015-06-26,242.60400390625,243.74899291992188,241.55299377441406,243.593994140625,13983500,6,26,2015,0.0032743058337771913,243.90714372907365,235.9755993652344,0.01586790659015361
2015-06-27,243.5489959716797,251.33900451660156,243.11700439453125,250.99000549316406,20488600,6,27,2015,0.0303620431145335,244.7325722830636,236.98307983398436,0.016748074014537293
2015-06-28,250.9550018310547,251.1719970703125,247.4340057373047,249.01100158691406,15137600,6,28,2015,-0.007884791676710412,245.45642961774553,237.90856018066407,0.016835505018412165
2015-06-29,248.7209930419922,257.1730041503906,248.58099365234375,257.0639953613281,34742900,6,29,2015,0.032339911582594416,246.89557102748327,239.21815979003907,0.01738737099154862
2015-06-30,257.0360107421875,267.86700439453125,255.9459991455078,263.0719909667969,44533800,6,30,2015,0.023371595065360795,249.5778547014509,240.74295959472656,0.017455607796127662
2015-07-01,263.3450012207031,265.1719970703125,255.7740020751953,258.6210021972656,27029800,7,1,2015,-0.01691928035810175,252.16442653111048,242.06303955078124,0.016593225161647972
2015-07-02,258.552001953125,261.6310119628906,254.11599731445312,255.41200256347656,21551900,7,2,2015,-0.012408116922156931,253.9662846156529,243.36427978515624,0.016824293024242775
2015-07-03,255.45899963378906,257.0769958496094,253.5050048828125,256.33599853515625,19033800,7,3,2015,0.0036176685606230663,255.7865709577288,244.47815979003906,0.016808450279905
2015-07-04,256.4909973144531,261.4570007324219,254.1999969482422,260.885986328125,15620400,7,4,2015,0.017750092920892246,257.20028250558033,245.75167907714842,0.016842432685021305
2015-07-05,260.80499267578125,274.5060119628906,258.70098876953125,271.9129943847656,44156100,7,5,2015,0.04226753691082363,260.47199576241627,247.4760791015625,0.01814141433883898
2015-07-06,271.1080017089844,277.4219970703125,267.6000061035156,269.0299987792969,49154800,7,6,2015,-0.010602640054006462,262.18142482212613,249.04907897949218,0.01839975486816788
2015-07-07,269.9630126953125,271.34100341796875,264.8320007324219,266.2070007324219,28857600,7,7,2015,-0.010493246328231565,262.6292833600725,250.4980792236328,0.01834616776211735
2015-07-08,265.98199462890625,272.97100830078125,264.385986328125,270.7850036621094,36980200,7,8,2015,0.017197154534223102,264.3669978550502,252.03339965820314,0.018117001007133593
2015-07-09,270.8269958496094,272.3349914550781,267.08599853515625,269.2279968261719,40301200,7,9,2015,-0.005749974388834178,266.34071132114957,253.4607995605469,0.018231277526119614
2015-07-10,269.156005859375,294.59100341796875,268.802001953125,284.8940124511719,100390000,7,10,2015,0.05818865723357458,270.42042759486606,255.38364013671875,0.020550856310497176
2015-07-11,284.8800048828125,298.5060119628906,283.5299987792969,293.114990234375,41109900,7,11,2015,0.028856267327177054,275.02457101004467,257.0724395751953,0.02090106843989582
2015-07-12,293.1400146484375,314.3940124511719,292.5050048828125,310.86700439453125,56405000,7,12,2015,0.06056331048085162,280.5894295828683,259.5357598876953,0.022912638355551004
2015-07-13,310.8269958496094,310.947998046875,281.010986328125,292.0539855957031,62053900,7,13,2015,-0.060517901652090145,283.8785705566406,261.25763916015626,0.026312353799539934
2015-07-14,292.03399658203125,296.1470031738281,286.63800048828125,287.4639892578125,28727200,7,14,2015,-0.015716259884378525,286.915283203125,262.9719586181641,0.026662388175431838
2015-07-15,288.0450134277344,293.24798583984375,285.36700439453125,285.8290100097656,27486600,7,15,2015,-0.005687596739571199,289.0644269670759,264.5966387939453,0.026733272235467804
2015-07-16,286.0419921875,291.1830139160156,275.239990234375,278.0889892578125,49482600,7,16,2015,-0.027079199384585473,290.33028302873885,265.9624383544922,0.025478627262833346
2015-07-17,278.09100341796875,280.2799987792969,272.0429992675781,279.47198486328125,27591400,7,17,2015,0.00497321238485493,289.5557076590402,267.2617175292969,0.02540664200230605
2015-07-18,279.33099365234375,282.5270080566406,274.07501220703125,274.9010009765625,25187100,7,18,2015,-0.016355785675458256,286.9537091936384,268.4859173583984,0.02566615791063252
2015-07-19,274.7669982910156,275.6700134277344,272.51300048828125,273.614013671875,15332500,7,19,2015,-0.004681639208717225,281.63185337611606,269.8098779296875,0.025402731898106837
2015-07-20,273.4989929199219,278.9809875488281,272.9599914550781,278.9809875488281,22711400,7,20,2015,0.01961512791296327,279.7642822265625,271.2571575927734,0.02555831412170378
2015-07-21,278.8819885253906,280.5469970703125,275.41900634765625,275.8330078125,22930700,7,21,2015,-0.011283850430048203,278.1027134486607,272.5467181396484,0.025663244344097787
2015-07-22,275.6570129394531,277.6659851074219,274.3810119628906,277.22198486328125,19389800,7,22,2015,0.005035572289903145,276.8731384277344,273.59599731445314,0.02561850000174553
2015-07-23,277.34100341796875,278.1109924316406,275.71600341796875,276.04901123046875,18531300,7,23,2015,-0.004231171035699033,276.5817129952567,274.6775177001953,0.02551177375445396
2015-07-24,276.0050048828125,289.25299072265625,275.2539978027344,288.27801513671875,37199400,7,24,2015,0.044300118488887597,277.83971732003346,275.92607849121094,0.026230537525481643
2015-07-25,288.16400146484375,290.7330017089844,286.00201416015625,288.6969909667969,20662200,7,25,2015,0.0014533742015652162,279.8105730329241,276.9510784912109,0.0262387591080553
2015-07-26,288.6400146484375,293.052001953125,287.70599365234375,292.6860046386719,16032300,7,26,2015,0.013817302558355227,282.53514317103793,278.31367858886716,0.0262699377303298
2015-07-27,292.6390075683594,297.77398681640625,287.45001220703125,293.6239929199219,30592000,7,27,2015,0.0032047595935034145,284.6270010811942,279.842158203125,0.025883307639908832
2015-07-28,293.63299560546875,296.64898681640625,293.4230041503906,294.427001953125,25453600,7,28,2015,0.002734820902126067,287.28328595842635,281.36579833984376,0.02576537609970376
2015-07-29,294.4840087890625,294.5360107421875,288.7770080566406,289.5899963378906,24672600,7,29,2015,-0.01642853944491296,289.0501447405134,282.5139587402344,0.025578695128466094
2015-07-30,289.1029968261719,290.1260070800781,286.5679931640625,287.72198486328125,21635800,7,30,2015,-0.006450538686529117,290.71771240234375,283.146318359375,0.025390473318672373
2015-07-31,287.6960144042969,288.9590148925781,282.343994140625,284.6499938964844,23629100,7,31,2015,-0.010676942077459284,290.19942365373885,283.7711181640625,0.025244226001715827
2015-08-01,284.6860046386719,284.9320068359375,278.11199951171875,281.60101318359375,18995000,8,1,2015,-0.010711332437264742,289.1857125418527,284.3868786621094,0.025209215152571154
2015-08-02,280.4490051269531,283.0320129394531,277.52899169921875,282.614013671875,17722200,8,2,2015,0.0035972899274365755,287.7468566894531,284.8600390625,0.025209213920294977
2015-08-03,282.8059997558594,285.47100830078125,280.2330017089844,281.22698974609375,21474100,8,3,2015,-0.004907838460521785,285.9758562360491,285.3399987792969,0.02510872581338832
2015-08-04,281.2250061035156,285.7149963378906,281.2250061035156,285.2179870605469,21908700,8,4,2015,0.014191373730012113,284.66028267996654,285.3529577636719,0.02408979399540338
2015-08-05,284.84698486328125,285.5010070800781,281.4880065917969,281.8819885253906,20128000,8,5,2015,-0.011696311896514655,283.5591387067522,284.9036376953125,0.024110141802472628
2015-08-06,281.906005859375,281.906005859375,278.40301513671875,278.5769958496094,18792100,8,6,2015,-0.011724738757061592,282.2527117047991,283.61203735351563,0.024132893804538084
2015-08-07,278.7409973144531,280.3919982910156,276.3659973144531,279.5849914550781,42484800,8,7,2015,0.0036183734496617603,281.52913992745533,283.11327758789065,0.023960767712747837
2015-08-08,279.74200439453125,279.9280090332031,260.7099914550781,260.99700927734375,58533000,8,8,2015,-0.06648419173359299,278.58571079799106,282.0545983886719,0.026958802482120712
2015-08-09,261.1159973144531,267.00299072265625,260.4679870605469,265.0830078125,23789600,8,9,2015,0.015655346191397745,276.08128138950894,281.2247583007813,0.024786896506208054
2015-08-10,265.4779968261719,267.0320129394531,262.59600830078125,264.4700012207031,20979400,8,10,2015,-0.00231250805872274,273.6874258858817,280.67999877929685,0.024087950883242396
2015-08-11,264.3420104980469,270.385986328125,264.093994140625,270.385986328125,25433900,8,11,2015,0.02236921042127915,271.56856863839283,280.3165588378906,0.021472250269958554
2015-08-12,270.5979919433594,270.6730041503906,265.468994140625,266.3760070800781,26815400,8,12,2015,-0.014830573516412149,269.35342843191967,279.9755590820312,0.01881106377348179
2015-08-13,266.1830139160156,266.23199462890625,262.84100341796875,264.0799865722656,27685500,8,13,2015,-0.008619471899818154,267.2824271065848,279.59419799804687,0.018688424716302474
2015-08-14,264.1319885253906,267.46600341796875,261.4779968261719,265.67999267578125,27091200,8,14,2015,0.006058793490122394,265.2959987095424,279.062158203125,0.018745621664302728
2015-08-15,265.52899169921875,266.6669921875,261.2959899902344,261.5509948730469,19321100,8,15,2015,-0.01554124479284047,265.37513950892856,278.4908776855469,0.018332702425122617
2015-08-16,261.8659973144531,262.44000244140625,257.0409851074219,258.5069885253906,29717000,8,16,2015,-0.011638290074689861,264.43570818219865,277.7422778320313,0.018369491627935292
2015-08-17,258.489990234375,260.5050048828125,257.11700439453125,257.97601318359375,21617900,8,17,2015,-0.0020540076878606817,263.50799560546875,277.01935791015626,0.0181802533112687
2015-08-18,257.9259948730469,257.9930114746094,211.07899475097656,211.07899475097656,42147200,8,18,2015,-0.18178829052312706,255.0355682373047,273.93139709472655,0.03754192115657571
2015-08-19,225.67100524902344,237.40899658203125,222.76600646972656,226.6840057373047,60869200,8,19,2015,0.0739297200308271,249.3652823311942,271.45087768554686,0.04013277960159983
2015-08-20,226.8990020751953,237.36500549316406,226.8990020751953,235.35000610351562,32275000,8,20,2015,0.03822943016215108,245.26099940708704,269.1574377441406,0.04092037317790383
2015-08-21,235.35499572753906,236.4320068359375,231.7239990234375,232.56900024414062,23173800,8,21,2015,-0.011816468184631446,240.5308576311384,266.7152380371094,0.04090209111452989
2015-08-22,232.66200256347656,234.95700073242188,222.70399475097656,230.38999938964844,23205900,8,22,2015,-0.00936926611975275,236.07928684779577,264.1537579345703,0.04090969759363897
2015-08-23,230.37600708007812,232.7050018310547,225.5800018310547,228.16900634765625,18406600,8,23,2015,-0.009640145179374393,231.7452893938337,261.6969183349609,0.03983351159809887
2015-08-24,228.11199951171875,228.13900756835938,210.4429931640625,210.4949951171875,59220700,8,24,2015,-0.07746017530329796,224.96228681291853,258.6078387451172,0.0418171556250085
2015-08-25,210.0679931640625,226.3209991455078,199.56700134277344,221.60899353027344,61089200,8,25,2015,0.05279934758970639,226.46657235281808,256.08619873046877,0.043152876960618515
2015-08-26,222.0760040283203,231.18299865722656,220.20399475097656,225.83099365234375,31808000,8,26,2015,0.0190515739222179,226.34471348353796,253.85539794921874,0.04339435202271011
2015-08-27,226.0500030517578,228.64300537109375,223.6840057373047,224.7689971923828,21905400,8,27,2015,-0.004702616070475396,224.83314078194755,251.54159729003905,0.04335372745068398
2015-08-28,224.7010040283203,235.218994140625,220.92599487304688,231.39599609375,31336600,8,28,2015,0.029483598646369513,224.66556876046317,249.54835754394531,0.04385263737178376
2015-08-29,231.5489959716797,233.2220001220703,227.3300018310547,229.77999877929688,17142500,8,29,2015,-0.006983687452389642,224.57842581612724,247.33083801269532,0.043852746454816904
2015-08-30,229.89500427246094,232.0679931640625,226.2469940185547,228.76100158691406,19412600,8,30,2015,-0.004434664452068193,224.66299656459265,245.20599853515625,0.043846885125631986
2015-08-31,229.11399841308594,231.95599365234375,225.9149932861328,230.05599975585938,20710700,8,31,2015,0.005660921922713724,227.4574257986886,243.26515869140624,0.043891408019191724
2015-09-01,230.25599670410156,231.21600341796875,226.86000061035156,228.12100219726562,20575200,9,1,2015,-0.008410984980383951,228.38771275111608,241.20659912109375,0.04385832624516672
2015-09-02,228.02699279785156,230.57699584960938,226.47500610351562,229.28399658203125,18760400,9,2,2015,0.005098146920115454,228.88099888392858,239.93807861328125,0.04390582237230797
2015-09-03,229.32400512695312,229.60499572753906,226.66700744628906,227.18299865722656,17482000,9,3,2015,-0.009163299471941166,229.2258562360491,238.42207824707032,0.04374628456014233
2015-09-04,227.21499633789062,230.89999389648438,227.05099487304688,230.29800415039062,20962400,9,4,2015,0.013711437526467307,229.06900024414062,237.05519836425782,0.0438890743265405
2015-09-05,230.19900512695312,236.14300537109375,229.4429931640625,235.0189971923828,20671400,9,5,2015,0.020499496117687865,229.8174285888672,235.6405187988281,0.04413046507364882
2015-09-06,234.8699951171875,242.91200256347656,234.68099975585938,239.83999633789062,25473700,9,6,2015,0.020513231709355928,231.400142124721,234.57907836914063,0.04434670619903773
2015-09-07,239.9340057373047,242.1060028076172,238.7220001220703,239.8470001220703,21192200,9,7,2015,2.9201902462583362e-05,232.7988564627511,233.60975891113281,0.042752891421716024
2015-09-08,239.8459930419922,245.781005859375,239.67799377441406,243.60699462890625,26879200,9,8,2015,0.01567663762699678,235.01114109584265,232.7268389892578,0.042753192314310004
2015-09-09,243.4149932861328,244.41600036621094,237.8209991455078,238.16799926757812,23635700,9,9,2015,-0.02232692607867648,236.28028433663505,231.79151916503906,0.04291642215186611
2015-09-10,238.33599853515625,241.29299926757812,235.79100036621094,238.4770050048828,21215500,9,10,2015,0.001297427606794077,237.89371381487166,230.99031982421874,0.04266669591483321
